label,body
0,"RT @NRC_HoA: Millions flee #SouthSudan to escape death and war
@CNNI story:
https://t.co/zSOKtOeHOe"
0,"@Ian56789 Macron destroys Islam's countries. 
That increases the dead and a refugee."
0,RT @AdamsFlaFan: Long but good read.    “The Only Good Muslim Is a Dead Muslim”   https://t.co/iCrxz4Rc5I
1,"#GoodNews: Professional Hunter, Scott van Zyl's, Who Organises Trips for Foreign Clients Has Been Eaten by Crocodile https://t.co/po4xdENePO"
1,"Update for #Lesbos tragedy: 12 #refugees drowned... More missing, operation search and rescue in the Aegean https://t.co/Ftye7iNhOX"
1,New post (Dozens of migrants drown off coast of Costa del Sol as rescuers fear ...) has been published on Grtx ... - https://t.co/cFyXbxd6It
0,Deportation is a death sentence for some. #Immigration https://t.co/1uyKdmCw0b
0,@WorldNews7777 Two #Rohingya Muslim children shot dead by #Myanmar army as they try to flee their village.… https://t.co/6syPheQJ01
0,"@NightRTs @CalzhyRTs @AlienRTs @DevilRTs #Humanrights

Mediterranean migrant death toll for 2017 tops 1,000: UN
 https://t.co/TrNCb9xKpN"
1,Samim Bigzad: UK Government's attempt to deport Afghan asylum seeker fails after pilot refuses to take off | The I https://t.co/TOV1yixIJe
0,"341,055 migrants incl refugees arrived by sea to Europe
4,271 dead/missing https://t.co/Dc8umzcLLs #MigrationEurope https://t.co/wyMDNkaQQB"
1,Limpopo police say residents around the Olifants river should be careful after a man's body believed to attacked by a crocodile was found.
1,RT @miss_s_b: Home office thwarted by hero Turkish airlines pilot. https://t.co/qlOFv5PA4U
0,RT @GlennF: I wager a large percentage of Republican politicians are here because of family reunification back 1 to 5 generations. One gene…
0,"RT @HumanRights4One: @NightRTs @CalzhyRTs @AlienRTs @DevilRTs #Humanrights

Mediterranean migrant death toll for 2017 tops 1,000: UN
 https…"
0,look at your president using a black football players’ death (who he referred to as SOB’s) to push his racist agenda https://t.co/XShfcwJOrA
0,RT @UNmigration: Migrants would rather die than stay in #Libya's slave markets. Via @Newsweek https://t.co/yFU5Aey1Te
1,In-depth look into the death toll between the Libyan and Italian perilous refugee route https://t.co/En2nBv1mda
0,"Imagine the pain, the rigours and begging for help to your death. Nobody should suffer like that https://t.co/HSYV5ddmlV"
1,"8 migrants drown off Libya coast
https://t.co/njf6wRjgej
#Libya #News"
0,@GYakowenko @krassenstein That doesn't make #NastyDonald any less coldhearted or more likely to help a refugee. You… https://t.co/lRuyL54HvT
0,RT @mamacat2u: Hehe! https://t.co/eY90oCJqvF
0,"2017 refugee death toll in Mediterranean surpasses 1,000: UN https://t.co/zI1crDeBSN"
0,"RT @Obsequiumamicos: Pour l'hebdo allemand de centre gauche Die Zeit, la #criminalité augmente depuis 2015 à cause de #migrants https://t.c…"
0,RT @Kashmir_Monitor: 20 Rohingya refugees drown fleeing Myanmar https://t.co/kdw3ckBlFZ via @Kashmir Monitor
0,"RT @AgendaOfEvil: Lebanon: 5 day Gunfight in #Palestinian #Refugee camp sees 10 dead, 30 injured. https://t.co/9oyLsoLa8F"
0,"@AnnaMariaCB ""missing children is a big problem, we need to take action!"" @ high level meeting on children's rights in migration @regner_asa"
1,"People organised.

Attempt to deport Afghan asylum seeker threatened fails after pilot refuses to take off https://t.co/3mBdBQM8Fs"
0,"maybe im missing something but how does it help anyone if theyre creating jobs so they can bring in ppl, seems a gr… https://t.co/LZqVCCFwEi"
0,RT @G_the_Examiner: This pilot is a heroe. https://t.co/Lha1Gud8kJ
0,Gays Here don't seem to comprehend this or they simply Ignore because it doesn't fit their PRO MUSLIM REFUGEE AGEND… https://t.co/kFWuKqfg8t
0,"#RefugeeCrisis| 50% of unaccompanied refugee minors in #Europe go missing within 48 hours of registration

Details:… https://t.co/MMAdnUxPKW"
0,"LATEST — At least 6 migrants die crossing the Aegean Sea as boat sinks off Greece's Lesbos
https://t.co/uyTHQIyWYR"
1,Greece: 2 Dead as Fire Rages Through Refugee Camp https://t.co/jWRZMDO1Fw #RETWEEETME
0,RT @MuntasirFahim15: 2 #Rohingya Muslim children shot dead by #Myanmar army as they try to flee their village. #RohingyaGenocide #Myanmar h…
0,"@RickRitterWJZ 2 of. 3 
When did the punishment for a
TRAFFIC INFRACTION become
                 DEATH ?
Eric Holde… https://t.co/mMSCdLLhQN"
1,Death at the border // Mort à la frontière https://t.co/yGDi25yVE2
0,"RT @writerkcampbell: Day by day, the last vestiges of any shred of humanity leech from the Tory party. Shameful https://t.co/q22tRpRlME"
0,They are crazy.  Time for the remaining Irish to come to boston and Galicia Spain https://t.co/RKPlUFZBRt
0,"RT @Tempsavenir: «Die Zeit», hebdo allemand de gauche : la criminalité augmente, et les migrants en sont responsables https://t.co/KJgWZold…"
0,"Myanmar Rakhine: Rohingya refugees drown amid exodus - They were among 18,000 Rohingya Muslims fleeing to Bangl... https://t.co/1wzv1tm5zL"
0,RT @syalimadotcom: Refugee death toll passes 1000 in record 2017 as charities attacked for conducting Mediterranean rescues - The Ind… http…
0,"Exactly. While I can't stand this young man's music, there are far too many like him who destroy themselves because… https://t.co/UqzqCrHl2M"
0,"Global Border Death Conference, Amsterdam 14-15 June 2018  Extended deadline for abstract submission: 15 March 2018
https://t.co/8KcENFee08"
0,The UNHRC weren’t consulted. The details of the refugee transfer largely unknown. No interest from incoming US admin to follow through. Dead
1,RT @GaurivanGulik: Between the desert and the deep blue sea: where refugees and migrants die in desperation. https://t.co/bQHVY3UsQr
0,"RT @jimmylemons: I thought Idaho was part of America,,,I thought Idaho was one of us?????? https://t.co/9NgIPe06pn"
0,"RT @RdeMontauban: ""« Die Zeit », hebdo allemand de gauche : la criminalité augmente depuis 2015, et les migrants en sont responsables"" http…"
0,"Refugee death toll passes 1,000 in record 2017 as charities attacked for conducting Mediterranean rescues https://t.co/wQVP7f6m2u"
1,US attacks Syria; news. One man attacks police officer Paris; news. Syrian refugee stabbed to death in Belfast;... https://t.co/yAMpE2jrBD
1,"Perseguidos y asesinados, sus aldeas arrasadas.Y se ahogan en huida.Otro éxodo brutal de 400.000 rohingyas en días… https://t.co/WK6LJraUb0"
0,RT @dna: Death toll from refugee boat sinking in Aegean rises to 16 https://t.co/7Vs9HDDhIe https://t.co/OVZRa9Nrd8
0,"If every dot is accurate, read it and weep. https://t.co/7yxU8lfL3B"
1,GAMBIA: 20-year-old Gambian migrant crushed to death by high speed train in Italy  | Daily Globe Watch https://t.co/MgrNczowy2
1,"In Paris sind Frauen permanent Belästigungen durch Migranten ausgesetzt. 
Haben die Franzosen doch falsch gewählt? https://t.co/MUOQxy7Xth"
0,"Refugee death toll passes 1,000 in record 2017 as charities attacked for conducting Mediterranean…… https://t.co/gt1NPfzSvU"
1,Hundreds Missing As Migrant Boat Capsizes Off Libya -  https://t.co/tEwjGrxJot https://t.co/nd0DC0Acxf
0,It's good they didn't refer you as Refugee https://t.co/0JEyVoubwo
0,https://t.co/YskSqIw63H RT https://t.co/m2bP6uUeK3
0,"RT @UKTodayTopNews: Refugee death toll passes 1,000 in record 2017 as charities attacked for conducting Mediterranean rescues https://t.co/…"
0,Inter-American Commission on Human Rights Border Death Probe https://t.co/NcYFn9NI9u @
1,RT @Larry01649991: @writebuild @patricklpc @meNabster @LippsOfAsh @inabster @Gentle1111Chaos he was so right--they ((( ))) want to flo… 
0,"RT @senthorun: What have been the consequences of Australia's refugee policy?

Death, illness, rape, being shot, etc.

Such a perverse way…"
0,"⭐️ #News • Refugee death toll passes 1,000 in record 2017 as charities attacked for conducting Mediterranean rescue… https://t.co/GSYdzTnm2u"
1,Migrant boat capsizes leaving 90 feared dead off coast of Libya #libya #migration #eupol #refugees… https://t.co/uwnabmCbIG
0,"RT @AlmanarEnglish: 🔶 Eight dead, 'many' missing in new Med migrant drama"
0,#libya Refugee death toll passes 1000 in record 2017 as charities attacked for conducting Mediterranean ... https://t.co/8hKo8FEm9h
0,"RT @chrisjenx: Good news, Calligraphy is dead, I'll be posting a migration guide soon.(ViewPump will still be actively developed) https://t…"
1,@StefanMolyneux @Cernovich Trump's offer interferes with their death culture. Now if the baby was a Muslim migrant he'd be here yesterday.
0,"Fuck ICE, and anyone who willingly works and suooorts them, forever and always fuck em https://t.co/0WQDagrq72"
0,"RT @DefendEvropa: Yes, 1,000 died - this dwarfs the number of invaders who have made it to Europe (40,000+ year-to-date). https://t.co/meu0…"
1,"RT @JamilaHanan: Vid of dead #Rohingya man floating in water near Dar Gyi Sar village tract killed by army on 12th Nov, in timeline of @nsl…"
0,"“We are hearing about hundreds of families...Whether  [immigration officials] call it a policy or not, they are doi… https://t.co/vlW95VyFwx"
1,#Syrian #migrant was stabbed to death in Germany by another Syrian because he was eating ice cream during #Ramadan… https://t.co/JTosX13Zj0
1,Lost Hope: NGO says 100 missing in Med after migrant boat capsize https://t.co/g0KXVrMfh5 https://t.co/cH11AESpEn
0,Refugee death toll passes 1000 in record 2017 as charities attacked for conducting Mediterranean ... https://t.co/UEUYv9k96q #news
0,Helemaal gestoord. Waarschijnlijk ook 1 die alles voor niks krijgt. Bijstand of zo https://t.co/4sPrbyRMMt
0,“The Only Good #Muslim Is a Dead Muslim” #USPoli #Islamophobia #Immigration #refugees #racism #Somalia #HumanRights https://t.co/eaPKjjxWva
0,US cuts to refugee agency a “death sentence” https://t.co/rsFTCuXpaI https://t.co/9Ym7MWtetc
1,"Germany.., https://t.co/rrx5HNgwRK"
0,Voilà comment on traite les réfugiés syriens au #Liban #Syrie https://t.co/bOnCpMGL8z
0,"These #Rohingya Muslim children shot dead by #Myanmar army as they try to flee their village.
#GenocideOfRohingya https://t.co/UFGVRNuiYH"
0,"“The Only Good Muslim Is a Dead Muslim”   https://t.co/OV6vFMuqTk
#UniteBlue #MostDangerFromWhiteSupremacists"
0,#NEWS #DEATH Refugee death toll passes 1000 in record 2017 as charities attacked for ... - The Independent: The… https://t.co/p12FuMtaFs
0,@NancyPelosi Q? How many have died a miserable lonely death in the desert crossing the border?  A- several thousand https://t.co/0fT40MTUH8
1,"Migrants drown as boat capsizes off Yemen coast
https://t.co/l3BN0Gwyv6
Tragic incident. Yemen, Somalia,imagine liv… https://t.co/szoAWiohxj"
0,"RT @MobilePunch: MURDER? Nigerian asylum seeker, Callistus Imoyera, stabbed to death by girlfriend in Italy - https://t.co/oO4mTl4x0O"
1,"Die #Feindpresse schreibt Dinge, die Sie in unserer #Propagandapresse vergeblich suchen werden.
#Remigration https://t.co/Hpzb3i3Gq0"
1,"RT @dante_fifa: Buenas a todos!

Cuando dan por muerto al REAL MADRID es cuando aparece la bestia, seguimos dependiendo de nosotros para ga…"
0,Eight migrants die as boat sinks off Libya READ MORE https://t.co/DYYpPWnHLK
0,"RT @ayleighk: Hearing 2 Rohingya village administrators have been found dead in Buthidaung overnight. If so, continues worrying pattern of…"
1,RT @UnzufriedenerB: Nun sieh sich einer die 🐒 an. Gerade frisch von den Bäumen und schon aufrecht gehen und Forderungen stellen die kei… 
1,RT @IndianExpress: #ieWorld | Around 100 feared dead in Mediterranean after migrant boat capsize off Libya coast |… 
0,"The ""regime change"" pro assad conspiracy theorists are nothing more than islamophobic pigs.  #USA wanted the… https://t.co/09Iz0pSQW1"
0,"RT @eerlijkesos: VN-medewerker suggereert straffen voor mensen die ""domme dingen"" zeggen over migranten. #ThinkGlobalDay https://t.co/nO9Es…"
1,RT @riskmaplive: Dozens Feared Missing In Migrant Wreck https://t.co/45TChOvgiQ https://t.co/0x0oqwHGUX
1,RT @davrosz: FOI documents indicate the death of a refugee was pre-empted by Immigration before before his transfer to Australia. https://t…
1,RT @Norms_Nonsense: No one in authority wants to investigate because they want cheap labour &amp; will be dead when the reckoning occurs https:…
0,"No wall,no water! https://t.co/EKz424dbuN"
0,Fox 10 Reporter Questions The U.S. Government's Story On Agent Nicholas Ivie's Death - Blue Lives Matter - https://t.co/VRy7cEA5Sx
0,"RT @OriginalRadi: Tja, Istanbul ist halt nicht Köln, Erdo ist nicht Angi. da gibts auch ma paar auf die Fresse zurück, diesmal mit To… "
0,Is it really abandoning it when your country shoots you to death for trying to cross the border or sends you to one… https://t.co/UDdQXPqaQ9
0,RT @BayResistance: Pope likens migrant holding centers to 'concentration camps' https://t.co/pCamgYUH6p #nazis #refugees #immigration #suic…
0,"Refugee death toll passes 1,000 in record 2017 as charities attacked for conducting Mediterranean rescues https://t.co/xhfLsrVxKG"
0,"RT @radicalcinema: Refugee death toll passes 1,000 in record 2017 as charities attacked for conducting Mediterranean rescues https://t.co/x…"
0,"RT @stwalljckson1: Tired of waiting at the DMV, SocSec Admin, Border Crossings, Voting Booth or even Death Row?

No worries - there's… "
0,"Da hilft nur Schießbefehl, um derartig subversive Elemente, die Menschen in Rathäusern angreifen, in den Griff zu b… https://t.co/NJzVVHZrlZ"
0,RT @CroateEtFier: Nous ne voulons plus de ça ! #JamaisMacron https://t.co/xshqXxGewa
1,#HumanRights 30 Migrants Drown In Journey From Yemen To Djibouti - At Least 30 African.. [https://t.co/ykr6fsFjsh]… https://t.co/OvQEThoFj7
0,"RT @impressivaMicha: Man kann nur noch beten, dass die #Franzosen heute ihr Kreuz an der richtigen Stelle machen, damit dieser ganz Zirk… "
0,"Retweeted Ro Nay San Lwin (@nslwin):

At least 100 #Rohingya civilians are dead and many are injured in two days... https://t.co/Kv8tTNEbYX"
0,#Employment - Slave labour? Death rate doubles for migrant domestic workers in Lebanon https://t.co/7VeV6wJxNk
0,RT @blochbihler: Die Europäische Grundrechteagentur berichtet monatlich über die Situation von Flüchtlingen in 14 Mitgliedstaaten. I… 
1,UNHCR、地中海を渡ろうとして命を落とした移民・難民は今年に入ってから1000人に https://t.co/Bj1thF2380
0,"Manus Island refugee waited 12 hours for medical evacuation before he died https://t.co/PTmD1Bw5d3 
Blame Turnbull and Dutton for his death"
0,"""Wie die #EU die Seenotrettung abschaffte"" - zu welchen Mitteln die #EuropeanUnion gegenüber @jugendrettet gegriffe… https://t.co/5vDQmPaXmZ"
0,A male Blackbird that I ringed in my Thetford garden in January 2016 has been found dead in Russia #birdringing… https://t.co/WupMkd0Wyj
0,"RT @sixfooter: WI is 30th per #FPI2017. 47th   entrepreneurship, 44th marriage &amp; in fertility. Bad combo. Lots of work to do but g… "
0,"RT @FRANCE24: Eight dead, 'many' missing in new Med migrant tragedy https://t.co/JHIJFRtQo5 https://t.co/mlC9hAsOcl"
0,"#Australianvalues?
National #shame.
And now Dutton is slandering #Manus detainees with impunity.
#sackdutton https://t.co/9AcdJeV4Uk"
0,"RT @Maintenonmadame: #Australianvalues?
National #shame.
And now Dutton is slandering #Manus detainees with impunity.
#sackdutton https://t…"
1,"52 migrants from Nigeria, The Gambia, Senegal die in Sahara Desert READ MORE https://t.co/WKPdAJ9yCp"
1,What country is going to absolutely cuck &amp; ruin themselves to ethnic death by being the first to have a leader elected who came as a refugee
0,https://t.co/9k1tqsiz3c Donald Trump backer says Australia-US refugee swap deal is 'dead on arrival' - The Sydn... https://t.co/yyEU5S5xr8
0,"Eventually, but at a later date so we can get started early, Tatooine will be paying, in some form, for the badly n… https://t.co/QT2z9bqiuk"
0,"Theme of #EU #childrights forum ever more pressing, unaccompanied #children go missing every day from 1st reception… https://t.co/QWLiNJgiYh"
1,"RT @Mickpunchy: Gays are mentally ill people, muslims and refugees are rapists and terrorists. Enjoy your slow death from AIDS, Bil… "
0,"Congratulations to our Government...the military, border protection, police, ASIO and all others involved...I say t… https://t.co/Z0OTXD06qc"
0,RT @DorothyDalton: Inspiring female Olympian who received death threats for following her passion &amp;  became a homeless regugee. https://t.c…
1,"Pilot, you're doing amazing sweetie https://t.co/sADJiRhayh"
0,"Border of Death, Valley of Life: An Immigrant Journey of Heart and ...
https://t.co/o8h0vurZt9
Daniel G. Groody - 2… https://t.co/1iTyP3MPmP"
0,"Refugee death toll passes 1,000 in record 2017 as charities attacked for conducting Med rescues https://t.co/UetbrHfNAA"
0,"Oh schön, gehts endlich mal gg. Politiker, wenn auch nur gg. die ganz unten. https://t.co/USXlQ1ruOX"
0,"RT @itscz_org: Oh schön, gehts endlich mal gg. Politiker, wenn auch nur gg. die ganz unten. https://t.co/USXlQ1ruOX"
1,"https://t.co/UZDWpiZ8gc
See what can be done if you choose humanity @Qantas @emirates @qatarairways 
#LetThemStay #StopDeportations"
0,Refugee Teen's Drowning Death Prompts Free Swimming Lessons https://t.co/ksapBSJ2ro #sandiego https://t.co/Imh81RXcwE
0,مهاجر في المانيا رمى زوجته من الشباك وهجم عليها وطعنها حتى الموت https://t.co/34Ba4oZH1K
0,Thai Court extends appeal deadline in trial of Myanmar migrant pair sentenced to death https://t.co/NlliXDhqo7 via @coconutsdotco
0,"Migranten stürmen Rathaus in Frankreich und fordern gleiches Recht wie die Franzosen. 
https://t.co/T0ggUx9UxG #stadtbergen"
0,"RT @panyiszabolcs: Viktor Orban has just commented on #JanKuciak's death: 

""I see George Soros and his organizations' fingerprints on the…"
1,Happy and Sad day: Attempt to deport endangered Afghan asylum seeker fails after pilot refuses to take off https://t.co/6FrYMaVUP1
0,"""https://t.co/aLYN45R2Bb""17 Rohingya, including children, drown fleeing Myanmar #news https://t.co/UDiUrIR4Pu"
0,"18 year old Syrian migrant stabs 41yr old to death in Kiel, Germany https://t.co/huZeBZdmCB"
1,Samim Bigzad: UK Government's attempt to deport Afghan asylum seeker fails ... https://t.co/gB9FZ6Mekw via… https://t.co/mZyznLKQFu
1,"Four dead, dozens missing, from Venezuelan migrant boat https://t.co/OGQj3fM8pB https://t.co/FlL7UYrcRT"
0,"RT @ShipsandPorts: Mediterranean migrant death toll for 2017 tops 1,000.

https://t.co/djTytC6z0b"
0,"Just ran through a mission two times in Wolfenstein, blew away the commander at the end but I think the grenade bla… https://t.co/yYxquQ4Mt9"
0,"RT @MatthiasTwit: « Die Zeit », hebdo allemand de gauche : la criminalité augmente depuis 2015, et les migrants en sont responsables https:…"
0,"#SaRohingya 
#rohingya boat capsizes in Naf river, 19 dead
https://t.co/P9UM8vjcPE https://t.co/SKaUqxPj2v @UN @cnni @AlJazeera @RT_Erdogan"
1,"RT @nanoview: Refugee deal 'dead on arrival', says US expert | SBS News https://t.co/yugfDMGswB You might know it as 'Fucked Up Again'?"
0,"RT @GoldingBF: MEDITERRANEAN MIGRANT DEATH TOLL FOR 2017 TOPS 1,000! - https://t.co/uaD9AxSRjF
Follow: @JaydaBF https://t.co/alLgpLgNGm"
0,"RT @ObservateursCH: « Die Zeit », hebdo allemand de gauche : la criminalité augmente depuis 2015, et les migrants en sont responsables:… ht…"
0,Donald Trump backer says Australia-US refugee swap deal is 'dead on arrival'   #auspol https://t.co/9YWnsZN2yQ via @smh
1,"We are proud to sponsor @8borders8days at #SIFF17, promises to be a powerful vision of Syrian refugee experiences:… https://t.co/34gqrvzuBR"
1,"RT @ranaz75: When you see clouds of smoke rising from #Rohingya villages previously torched to ground, ask what they are burning
https://t.…"
0,"Lebanon: 5 day Gunfight in #Palestinian #Refugee camp sees 10 dead, 30 injured. https://t.co/9oyLsoLa8F"
0,RT @agfhome: I never understand why media lets politicians redefine things like this. https://t.co/7gNndTiK9d
0,"RT @domiluisa: « Die Zeit », hebdo all. de gauche : la criminalité augmente depuis 2015,les migrants responsables https://t.co/GkSBAmLcTj v…"
0,"@TXsnark7 @Larrypolya22 @AnnCoulter I’m sure Obama never lied about ACA, or asked Susan Rice to lie, or Jay Carney,… https://t.co/F6kuQOjIVt"
0,"@KTHopkins @jjws @LBC Let them drown&amp;stop this 'bleeding heart' nonsense: these migrants R vicious,psychopathic,rap… https://t.co/4Iec8EwWrj"
0,"“We came. We saw. He died.” 

Hillary Rodham Clinton, Secretary of State, laughed at the overthrow, torture, includ… https://t.co/Vd7DaHrLL8"
0,RT @paisesconflicto: #Europa está convirtiendo el #Mediterráneo en una fosa común https://t.co/LjlQ4fiiq0
0,Deaths of migrant domestic workers in #Lebanon have doubled to 2 a week. Many are suicides or failed escape attempt… https://t.co/MVKUO7vP2Z
0,"RT @oceanxivy: ok not to be loud or anything but WHY THE FUCK WOULD SHAMELESS HAVE MICKEY BE RAPED, ALMOST BEATEN TO DEATH, SHOT TWO TIMES,…"
1,"""Migration is the missing piece of the globalization puzzle"" @IOMchief at UN meeting on #migration drivers. Webcast: https://t.co/aboEGmtLgq"
1,Surely no-one with a conscience can be a 'fan' of an org that allows migrants to die at sea? I'm a strong remain su… https://t.co/QpMjgsgqbi
0,"@JLMelenchon Macron destroys French economy.
Macron destroys Islam's countries. That increases the dead and a refugee."
0,Eight migrants die as boat sinks off Libya - Daily Mail https://t.co/q7Jye07TGh #Libya #Feb17
0,"#Coal is dead.
#StopAdani 
#auspol https://t.co/ca5YXRM9Rt"
1,Welcome to mikky9ja blog : 14 migrants including four children die as boat ca... https://t.co/vdgeQVyyis https://t.co/lofNKWqyAM
1,"Many die due to exposure and other causes trying to get here. 
Border Patrol Agents Recover Skeletal Remains of Fou… https://t.co/NovYZCilfc"
0,RT @stuartfirth1: #MarineLePen #Marine2017 #ElectionsPresidentielles2017#JeVote https://t.co/8aeFjMSBvA
1,BBC News - Migrant crisis: At least 15 die as boat capsizes off Greece https://t.co/Gk7k1vy3Pu #migrants #Greece #worldnews
1,"third #detention death in less than a month in UK, human rights campaigners alarmed. @epirjata @JuhaLavapuro https://t.co/7iG13U0tL3"
0,"@SZ @jschloemann ""Wahnsysteme""? Kommen Sie aus Ihrer Blase. #Tellkamp wiederholte nichts Anderes als dies hier:… https://t.co/jRySX9AHcW"
0,"RT @patouche011: Allemagne :
pour « Die Zeit »,hebdo allemand de gauche, criminalité augmente
depuis 2015 &amp; le…
.
https://t.co/wm6cakKP96…"
0,"Refugee death toll passes 1,000 in record 2017 https://t.co/Uc8iYzNCMm"
0,Meanwhile across the border proves once again Islam is the religion of peace. https://t.co/0gaBBrKMOl
1,RT @TruthEqualsFact: That's because those FAKE Jesus evangelicals aren't pro-life. They're only MISOGYNISTS who believe in ANTI-CHOICE f… 
1,"RT @davealvord164: eh, dogs are dogs

Rotherdam, England Muslims groomed/raped 1200x girls
in plain sight of cops/gov
amazing criminal… "
1,RT @Prison_Health: https://t.co/WvUyFSc2az MT @msjpauly re. @CoreCivic  #migrants #migration #refugees #immigration #immigrants https://t.c…
0,"The beginning, a refugee in power in this country. Will terrorists lead us in future? We r unbelievers we would die… https://t.co/6tgz18Mo8d"
0,"@SPIEGELONLINE #Africa population: 1.2(!)B.

🇪🇺#EU27: 450M.
💶#Eurozone: 340M.

🔴w/o secure border Europe COULD DROW… https://t.co/5B8D3L9EdD"
0,"RT @MaartenVonk: Ze vriezen dood in #Bulgarije die illegalen. 
https://t.co/i7FTVz3QZd
Hebben ze nog geluk niet aan stukken gescheurd te wo…"
1,"""EXPLORES THE BORDER OF LIFE AND DEATH!""-IMMORTAL FEAR-A Medical Thriller-Get The Kindle https://t.co/FB8c8ekIAV Ki… https://t.co/VAKM4kCzii"
0,Deportation of African Asylum seeker  Eritrean and Sudanese from isreal is A sentence to Death :: https://t.co/dQAJfcckXZ
0,RT @WordBrian: @POTUS @idraintheswamp @RealJamesWoods Nevermind .got it. https://t.co/Toasdmi8vJ
0,How European authorities continue to use #Migrant Death as Deterrent while criminalising Rescuers https://t.co/SQH8kKIQcg
1,"6 members of Hindu family – including 3 children shot dead by Rohingya Muslim Terrorists in Myanmar.these are rohigya,bangladeshi migrants"
0,RT @wardparker: Your late father had an affair and you have a half-sister you've never met? And she may be the only survivor of migrants le…
0,"RT @subrochick: @TruthEqualsFact @UniteBlueNJ @clotfelter11 @UniteWomenOrg Seriously, you can't support the death of refugee childr… "
1,"RT @GourabMondalSun: @reshmaraokris @sankrant @ShashiTharoor Here is A Very-Recent RESULT of - How ""Peacefuls"" #Rohingyas Are Contributi… "
0,Texas: Iraqi jihadist entered US as refugee now missing; DOJ refused to prosecute prior to election… https://t.co/RsulXnZ9QQ
1,Samim Bigzad: UK Government's attempt to deport asylum seeker fails after @TurkishAirlines pilot refuses to take off https://t.co/Tx8ocHkK1a
0,8 migrants die as boat sinks off Libya https://t.co/PnR88EAWfC via @_S_O_T_
0,"Because they want them here! @DNC are nothing but thugs, themselves. Death spiral with no platform other than resis… https://t.co/Q1dVyKrDy6"
0,"nos quieren sumisos quieren mandar sobre la gente quieren odiar y maltratar a los que siempre han sido maltratados,… https://t.co/PhmrFSgqA2"
0,"RT @FGunay1: Let me translate:
Regime Militias = SAA

Revolution = Foreign backed radicals waging war on Syria https://t.co/ckFOeqzfzE"
1,"RT @migrants_rights: Deportation of Afghan asylum seeker threatened with beheading fails after pilot refuses to take off #EndDeportations
h…"
0,RT @Bernard80007501: #Goldnadel demande aux acteurs d'arrêter la comédie de la bienveillance à l'égard des migrants. C'est leur public qui…
1,Six freeze to death on Kurdistan-Turkey border https://t.co/nqnUS1crrB
0,@DangelAngello @Mr_Nobull You're missing my point entirely. There have been spikes in immigration across countries… https://t.co/L6leTpw5vf
0,RT @6HarleenQuinzel: They should warn them that if they don't vote Le Pen they will die at the hands of muslims. #Biased https://t.co/JPQd5…
0,Donald Trump backer says Australia-US refugee swap deal is 'dead on arrival' https://t.co/K0tuTHs19p #auspol #BRINGTHEMHERE
0,"RT @sadprank: 9000 people missing = 10 Million people dying in death camps

ok https://t.co/wUGAkHNGhh"
0,"RT @brutalistPress: Why would anyone want to help these savages, knowing that this is how they repay kindness? https://t.co/pzv6U47VgI"
0,"12 migrants die crossing the Aegean as boat sinks off Greece's Lesbos https://t.co/bChLBIR8LT

— Breaking News (NewsfeedTr) April 24, 2017"
0,http://#marvellous997 Eight migrants die as boat sinks off Libya: At least eight migrants… https://t.co/GD9AMUrBLB
0,Sounds like a death penalty case to me! https://t.co/z2Ou51CSUV
1,"Retweeted Hindu Post (@hindupost):

6 members of Hindu family - including 3 children - shot dead by Rohingya... https://t.co/lhqL0Dlq1F"
0,RT @JakeHalpern: DEATH THREAT: A Caller Threatens To Kill Ammar’s Family.  Latest installment in true story of a refugee family... https://…
0,@Number10gov Your government literally just refused an atheist Pakistani asylum seeker who is receiving death threa… https://t.co/mFY4LcMD34
0,RT @JolenesTrailer: This Cretin below is praising to God that 90 African Migrants drowned : #TheResistance #notmypresident or his cult… 
1,"RE
SPRING VA COMO TODA BUENA GENTE
A DARLE CHOCOLATE A BESTIA

PENSANDO QUE LE GUSTARÁ EL BOCADILLO

Y A LA MAÑANA… https://t.co/t7y5nAdR6V"
1,"Ten migrants die, 100 missing off Libya https://t.co/AFQ5Bq4iPB #GhanaNews #Ghana"
0,RT @toadstoolfrags: A MUST READ to understand with is going on with mass Islamic migration: MARKED for DEATH by @geertwilderspvv https://t.…
0,An estimated 400 people die each year trying to cross the border through the desert. Immigration hardliners and bor… https://t.co/QVUPDZNj6O
0,"Lees: The suicide of Reason. 

En: VN Replacement Migration. 

En: Kouwenhoven Kalergi EU prijs. 

Wees voorbereid. https://t.co/PArSHWdW4f"
0,"BALARQ  ENTERTAINMENT: 

Refugee death toll passes 1,000 in record 2017 ... https://t.co/GdPebi1VCd"
1,@fatalencounters RT @the_decedents: Name: Hector Leroy • City: El Paso • Date: 02/04/16 • Cause of Death: Gunshot •… https://t.co/v2Apcle9jx
0,#Rohingya #MustakAhmed was shot to dead by #MyanmarNavy while fishing at #NaffRiver @KofiAnnan @YangheeLeeSKKU @hrw… https://t.co/jgO4FTJFc0
1,UK Government's attempt to deport Afghan asylum seeker fails after pilot refuses to take off https://t.co/DTlq7wY5UA Direct action works.
0,@NancyPelosi Q? How many have died a miserable lonely death in the desert crossing the border?  A- tens of thousands https://t.co/0fT40NbvyG
0,At least 20 migrants drown off coast of Libya: Witness https://t.co/4wj6NMDlF3 #Europe #india #libya https://t.co/fT8fZGmAX7
1,"RT @newvisionwire: 90 migrants feared dead in boat capsize off Libya: UN

A boat carrying the migrants capsized off the coast of Zuwara in…"
